"","niter_z","niter_t","niter_chisq","niter_f"
"24643",19,19,23,18
"24644",15,24,24,21
"24645",26,20,13,27
"24646",18,16,20,25
"24647",20,17,20,33
"24648",23,16,24,22
"24649",19,17,17,19
"24650",32,19,25,30
"24651",13,18,29,24
"24652",17,24,17,24
"24653",13,23,9,23
"24654",21,17,18,27
"24655",11,16,15,23
"24656",18,19,20,27
"24657",14,24,23,29
"24658",19,13,16,31
"24659",29,26,26,23
"24660",24,29,19,18
"24661",25,18,18,21
"24662",18,20,17,32
"24663",25,19,29,21
"24664",21,26,18,22
"24665",33,21,19,18
"24666",32,33,12,19
"24667",24,26,24,19
"24668",18,18,21,26
"24669",24,18,18,27
"24670",20,16,30,15
"24671",20,26,24,24
"24672",30,22,25,28
"24673",28,29,22,25
"24674",19,21,24,22
"24675",15,19,20,28
"24676",17,20,28,25
"24677",19,18,19,21
"24678",17,19,18,23
"24679",23,17,14,22
"24680",17,26,25,22
"24681",18,22,16,27
"24682",24,21,27,21
"24683",19,27,18,32
"24684",25,19,21,22
"24685",26,24,27,15
"24686",27,26,24,25
"24687",19,23,15,24
"24688",19,24,12,26
"24689",21,16,21,19
"24690",33,25,21,26
"24691",27,21,20,24
"24692",21,19,16,29
"24693",16,15,19,29
"24694",23,22,18,24
"24695",24,20,21,23
"24696",35,21,25,23
"24697",22,23,17,17
"24698",25,18,16,23
"24699",21,18,23,24
"24700",34,20,17,26
"24701",22,19,28,22
"24702",26,20,14,37
"24703",25,19,24,20
"24704",21,27,26,19
"24705",21,23,21,20
"24706",18,29,19,18
"24707",22,24,31,25
"24708",31,17,24,21
"24709",22,28,20,30
"24710",19,27,14,25
"24711",23,23,23,16
"24712",20,13,20,25
"24713",25,28,17,15
"24714",18,23,17,24
"24715",25,22,23,23
"24716",11,15,12,19
"24717",23,26,15,23
"24718",19,15,28,21
"24719",22,26,30,22
"24720",27,21,21,20
"24721",20,19,15,32
"24722",21,21,13,22
"24723",18,17,16,22
"24724",17,17,18,27
"24725",24,25,23,21
"24726",23,23,19,23
"24727",16,22,19,23
"24728",25,22,23,24
"24729",19,23,20,24
"24730",21,23,14,27
"24731",14,26,29,23
"24732",15,21,15,17
"24733",19,20,24,30
"24734",26,19,20,21
"24735",22,27,27,23
"24736",15,24,16,27
"24737",16,24,20,20
"24738",26,19,18,26
"24739",15,23,18,15
"24740",24,20,24,26
"24741",21,23,22,21
"24742",19,19,18,22
"24743",18,20,23,17
"24744",15,21,26,27
"24745",23,23,22,23
"24746",25,23,14,24
"24747",24,21,16,23
"24748",19,25,20,23
"24749",30,23,20,26
"24750",20,18,17,27
"24751",25,23,21,22
"24752",18,17,24,24
"24753",19,23,26,20
"24754",23,17,13,26
"24755",26,29,27,15
"24756",27,20,25,24
"24757",18,28,15,20
"24758",20,16,15,24
"24759",29,23,31,28
"24760",26,21,19,22
"24761",20,20,22,21
"24762",32,29,19,25
"24763",21,17,19,29
"24764",16,23,23,25
"24765",18,15,18,26
"24766",27,18,20,22
"24767",32,26,10,26
"24768",23,28,19,24
"24769",19,29,19,26
"24770",19,18,27,30
"24771",20,27,21,25
"24772",27,21,20,28
"24773",23,23,10,23
"24774",25,22,20,19
"24775",16,29,24,23
"24776",25,17,27,21
"24777",19,21,29,24
"24778",20,16,23,27
"24779",14,21,24,26
"24780",29,25,15,26
"24781",21,18,20,18
"24782",32,24,19,28
"24783",21,23,18,21
"24784",25,33,23,20
"24785",19,19,22,24
"24786",19,24,22,19
"24787",26,25,24,22
"24788",17,21,21,21
"24789",21,24,20,25
"24790",22,27,18,29
"24791",20,21,18,24
"24792",23,24,22,20
"24793",19,16,19,27
"24794",20,21,26,13
"24795",19,21,22,22
"24796",24,26,22,25
"24797",19,25,22,15
"24798",27,22,20,22
"24799",16,21,13,24
"24800",16,16,21,14
"24801",21,21,19,25
"24802",16,19,29,20
"24803",25,24,24,18
"24804",21,29,20,19
"24805",15,17,22,18
"24806",25,18,18,23
"24807",19,25,14,22
"24808",21,17,20,14
"24809",19,20,14,28
"24810",21,27,22,15
"24811",16,16,18,19
"24812",21,13,23,28
"24813",26,20,18,23
"24814",13,20,18,20
"24815",28,25,22,20
"24816",17,21,27,17
"24817",18,19,21,24
"24818",19,16,27,20
"24819",21,18,16,23
"24820",20,21,20,19
"24821",18,23,13,26
"24822",27,25,23,20
"24823",16,20,20,24
"24824",26,20,25,23
"24825",24,25,22,20
"24826",20,22,17,20
"24827",21,22,21,20
"24828",19,30,16,21
"24829",15,22,15,24
"24830",21,23,20,25
"24831",14,17,11,22
"24832",22,25,22,22
"24833",17,28,14,22
"24834",22,18,31,25
"24835",22,27,17,25
"24836",29,24,23,16
"24837",21,26,18,17
"24838",19,25,21,27
"24839",25,21,20,28
"24840",26,25,21,29
"24841",20,17,20,17
"24842",17,23,20,26
"24843",19,17,13,32
"24844",28,19,19,25
"24845",17,18,23,16
"24846",26,18,25,15
"24847",24,20,18,25
"24848",24,23,23,19
"24849",29,19,15,26
"24850",19,32,18,16
"24851",17,25,17,28
"24852",16,18,20,20
"24853",17,18,12,20
"24854",26,20,22,29
"24855",16,29,27,23
"24856",26,14,14,17
"24857",23,18,14,14
"24858",13,23,20,24
"24859",21,19,23,27
"24860",26,26,18,24
"24861",22,21,18,30
"24862",28,22,14,13
"24863",23,27,21,17
"24864",17,28,24,29
"24865",18,34,16,22
"24866",17,14,30,18
"24867",27,17,9,22
"24868",22,19,23,17
"24869",21,17,13,16
"24870",20,18,13,27
"24871",18,23,28,24
"24872",21,24,22,22
"24873",19,23,18,23
"24874",15,18,19,26
"24875",20,26,19,19
"24876",12,22,26,25
"24877",20,20,21,24
"24878",14,21,17,22
"24879",23,20,15,20
"24880",26,21,24,32
"24881",17,16,19,25
"24882",31,26,19,15
"24883",14,17,24,20
"24884",22,20,22,18
"24885",19,18,24,22
"24886",21,30,14,26
"24887",16,23,14,21
"24888",17,17,19,18
"24889",31,14,22,26
"24890",24,29,26,24
"24891",20,20,16,19
"24892",16,19,19,24
"24893",21,24,21,33
"24894",17,26,22,15
"24895",22,20,22,18
"24896",22,19,15,26
"24897",20,20,16,28
"24898",28,31,15,35
"24899",24,27,24,25
"24900",20,22,17,26
"24901",21,26,14,17
"24902",21,19,17,23
"24903",19,24,17,24
"24904",22,28,20,19
"24905",16,31,16,24
"24906",20,23,18,19
"24907",15,29,19,22
"24908",24,21,26,24
"24909",32,20,22,19
"24910",23,18,18,19
"24911",27,20,25,21
"24912",24,20,19,15
"24913",24,20,19,30
"24914",16,28,25,41
"24915",24,27,16,16
"24916",15,14,21,18
"24917",29,20,12,23
"24918",21,36,17,14
"24919",30,23,18,24
"24920",22,18,20,23
"24921",12,27,22,23
"24922",16,12,22,21
"24923",22,26,20,24
"24924",20,28,28,22
"24925",20,22,19,20
"24926",23,19,25,24
"24927",19,17,20,16
"24928",19,14,23,25
"24929",25,24,25,20
"24930",27,26,24,22
"24931",22,24,21,16
"24932",24,23,18,25
"24933",18,22,18,15
"24934",14,19,15,25
"24935",21,26,16,25
"24936",27,20,27,23
"24937",18,23,17,22
"24938",21,24,23,28
"24939",13,18,34,18
"24940",19,19,34,22
"24941",25,26,15,25
"24942",12,33,14,22
"24943",19,17,13,23
"24944",21,18,19,18
"24945",25,25,20,20
"24946",24,20,17,17
"24947",23,30,23,22
"24948",18,23,21,28
"24949",18,27,16,20
"24950",21,24,17,22
"24951",18,19,25,35
"24952",24,19,13,20
"24953",25,25,21,24
"24954",34,27,24,30
"24955",20,14,18,26
"24956",33,27,20,25
"24957",25,29,22,26
"24958",29,33,14,28
"24959",23,23,19,26
"24960",22,23,20,25
"24961",23,26,20,22
"24962",22,21,18,20
"24963",24,12,21,19
"24964",19,21,31,23
"24965",19,14,22,18
"24966",30,16,20,24
"24967",23,25,18,17
"24968",23,21,22,29
"24969",17,18,25,25
"24970",25,19,17,17
"24971",18,25,26,23
"24972",22,15,17,13
"24973",21,21,17,33
"24974",26,29,27,23
"24975",24,20,22,29
"24976",22,22,24,29
"24977",19,20,18,22
"24978",30,22,13,24
"24979",21,14,17,22
"24980",20,15,11,17
"24981",15,23,20,27
"24982",17,24,18,26
"24983",20,23,21,22
"24984",24,21,24,24
"24985",21,30,20,28
"24986",14,23,17,21
"24987",17,18,23,20
"24988",26,22,17,19
"24989",20,15,26,17
"24990",19,19,21,22
"24991",20,26,22,22
"24992",18,17,18,22
"24993",20,22,17,32
"24994",21,23,21,20
"24995",23,28,20,21
"24996",15,16,23,25
"24997",24,15,22,17
"24998",20,22,24,21
"24999",18,22,27,25
"25000",20,21,21,16
"25001",19,23,19,20
"25002",18,31,20,22
"25003",16,24,15,27
"25004",16,22,21,21
"25005",22,16,15,18
"25006",14,20,18,17
"25007",11,21,28,19
"25008",19,24,26,19
"25009",15,12,19,25
"25010",25,22,19,22
"25011",25,24,17,19
"25012",24,24,26,22
"25013",22,25,19,24
"25014",21,23,20,19
"25015",19,14,15,15
"25016",17,34,19,17
"25017",20,26,26,22
"25018",24,27,22,24
"25019",22,22,19,19
"25020",18,18,34,34
"25021",22,19,19,22
"25022",21,21,29,24
"25023",19,24,20,23
"25024",29,17,19,28
"25025",21,17,23,17
"25026",25,23,26,28
"25027",18,22,26,21
"25028",20,25,23,17
"25029",29,23,22,28
"25030",23,24,18,24
"25031",23,27,26,24
"25032",25,22,26,29
"25033",24,24,19,21
"25034",19,21,19,30
"25035",20,22,22,26
"25036",26,17,17,24
"25037",19,23,14,28
"25038",12,31,12,27
"25039",26,20,24,12
"25040",20,25,27,19
"25041",15,20,22,18
"25042",13,20,30,20
"25043",31,19,20,26
"25044",25,20,13,21
"25045",18,15,23,21
"25046",22,20,19,21
"25047",20,20,30,24
"25048",27,21,21,21
"25049",26,20,21,20
"25050",20,22,21,23
"25051",25,22,15,27
"25052",19,12,25,26
"25053",21,19,27,20
"25054",24,20,27,22
"25055",22,26,25,23
"25056",23,19,18,23
"25057",12,21,24,24
"25058",25,28,20,17
"25059",16,22,23,19
"25060",25,30,18,26
"25061",17,16,16,25
"25062",17,21,17,25
"25063",21,14,25,18
"25064",26,25,20,16
"25065",21,24,22,17
"25066",23,24,18,17
"25067",18,16,31,27
"25068",23,22,22,24
"25069",18,21,20,26
"25070",16,22,16,22
"25071",22,22,25,22
"25072",22,21,26,21
"25073",23,21,28,28
"25074",16,19,21,25
"25075",14,16,25,25
"25076",24,22,25,26
"25077",25,15,27,23
"25078",26,15,21,28
"25079",17,26,24,21
"25080",24,21,18,29
"25081",26,22,19,24
"25082",23,20,20,15
"25083",24,22,21,30
"25084",19,18,19,22
"25085",14,30,21,20
"25086",21,17,25,31
"25087",32,15,13,22
"25088",18,19,17,28
"25089",24,22,19,21
"25090",22,16,21,25
"25091",25,23,20,22
"25092",22,19,22,16
"25093",28,15,20,23
"25094",31,25,23,28
"25095",22,20,23,20
"25096",19,21,17,24
"25097",22,29,18,25
"25098",18,23,12,30
"25099",23,29,20,13
"25100",24,31,26,17
"25101",12,18,22,20
"25102",17,15,27,17
"25103",26,21,17,14
"25104",19,17,30,21
"25105",22,20,21,22
"25106",19,25,26,23
"25107",23,22,27,26
"25108",19,25,21,23
"25109",21,20,26,25
"25110",10,27,23,21
"25111",24,14,29,31
"25112",22,24,22,19
"25113",18,22,17,24
"25114",22,29,24,19
"25115",23,21,17,26
"25116",21,19,29,26
"25117",30,22,19,27
"25118",28,18,23,20
"25119",17,16,30,27
"25120",18,17,21,26
"25121",22,24,13,21
"25122",24,13,29,18
"25123",16,31,24,17
"25124",17,15,10,24
"25125",23,22,22,23
"25126",14,17,21,21
"25127",22,26,16,25
"25128",16,28,12,24
"25129",23,28,20,29
"25130",22,29,17,22
"25131",24,27,21,26
"25132",24,23,19,35
"25133",23,21,16,22
"25134",28,21,21,20
"25135",27,20,20,22
"25136",24,15,20,21
"25137",16,27,20,25
"25138",19,22,18,19
"25139",33,17,19,18
"25140",19,21,30,23
"25141",24,14,23,26
"25142",17,28,20,28
"25143",21,25,23,30
"25144",25,14,22,18
"25145",20,23,21,26
"25146",30,25,22,21
"25147",17,19,25,25
"25148",14,23,22,23
"25149",18,21,22,35
"25150",29,25,21,29
"25151",17,21,27,21
"25152",27,23,20,26
"25153",19,13,20,29
"25154",22,30,18,22
"25155",25,28,19,17
"25156",23,22,29,22
"25157",21,18,19,20
"25158",28,17,21,25
"25159",25,20,21,27
"25160",19,22,30,12
"25161",16,21,18,26
"25162",25,20,18,34
"25163",24,27,26,28
"25164",17,21,25,26
"25165",20,22,15,27
"25166",21,19,24,23
"25167",25,23,29,23
"25168",19,18,24,17
"25169",25,18,23,30
"25170",21,19,27,26
"25171",25,15,19,13
"25172",25,22,15,31
"25173",19,26,17,23
"25174",22,28,23,27
"25175",25,12,21,27
"25176",27,22,27,23
"25177",25,34,16,20
"25178",19,20,22,14
"25179",20,22,18,20
"25180",24,28,16,30
"25181",17,25,19,21
"25182",28,24,18,31
"25183",22,20,31,25
"25184",20,23,16,10
"25185",22,19,23,18
"25186",20,21,22,29
"25187",19,20,21,29
"25188",15,24,28,21
"25189",20,29,17,29
"25190",21,26,18,21
"25191",13,21,22,23
"25192",22,19,17,23
"25193",25,18,25,26
"25194",23,19,20,24
"25195",18,18,15,20
"25196",15,23,23,23
"25197",19,16,26,20
"25198",16,19,14,22
"25199",23,20,27,17
"25200",19,24,16,23
"25201",20,20,28,23
"25202",23,17,23,15
"25203",21,20,17,20
"25204",14,23,25,13
"25205",21,24,15,17
"25206",29,19,27,20
"25207",16,20,25,32
"25208",22,17,22,22
"25209",22,19,21,17
"25210",28,17,18,15
"25211",29,17,31,13
"25212",24,20,31,19
"25213",20,21,23,17
"25214",18,28,21,31
"25215",17,31,16,21
"25216",18,19,19,23
"25217",23,24,26,25
"25218",20,26,22,21
"25219",19,18,19,20
"25220",31,14,31,17
"25221",28,26,23,17
"25222",20,19,23,15
"25223",22,17,24,12
"25224",18,28,34,18
"25225",16,20,20,24
"25226",25,28,18,19
"25227",20,20,15,22
"25228",27,19,13,19
"25229",18,18,23,16
"25230",21,19,22,21
"25231",25,25,21,24
"25232",21,21,25,18
"25233",22,21,22,24
"25234",27,20,19,9
"25235",15,25,20,18
"25236",21,24,24,9
"25237",34,28,25,19
"25238",14,26,21,24
"25239",25,26,31,19
"25240",20,21,24,17
"25241",26,26,24,22
"25242",21,21,16,18
"25243",20,25,19,31
"25244",18,18,26,27
"25245",16,22,21,16
"25246",20,19,18,20
"25247",26,19,12,26
"25248",19,23,19,16
"25249",31,24,18,22
"25250",27,27,20,16
"25251",22,22,18,21
"25252",19,25,21,18
"25253",14,20,21,21
"25254",36,25,20,24
"25255",26,25,20,18
"25256",27,24,22,22
"25257",20,21,27,22
"25258",24,25,24,24
"25259",23,20,16,18
"25260",26,14,22,23
"25261",14,23,23,23
"25262",20,20,24,23
"25263",22,24,18,18
"25264",18,17,18,20
"25265",20,21,19,24
"25266",24,25,28,21
"25267",23,24,22,26
"25268",23,18,13,25
"25269",28,12,24,18
"25270",15,19,23,23
"25271",22,25,23,18
"25272",22,21,24,20
"25273",17,29,21,22
"25274",23,19,20,19
"25275",27,22,30,34
"25276",28,24,16,21
"25277",21,30,27,28
"25278",23,18,18,23
"25279",19,17,20,27
"25280",24,16,29,31
"25281",21,16,19,18
"25282",30,13,19,28
"25283",25,19,18,18
"25284",29,18,18,26
"25285",20,17,18,28
"25286",17,18,26,20
"25287",27,25,27,25
"25288",30,27,14,18
"25289",24,24,25,18
"25290",16,19,18,29
"25291",20,28,18,26
"25292",19,28,22,25
"25293",16,21,23,18
"25294",27,25,18,27
"25295",26,32,28,25
"25296",19,29,19,29
"25297",21,22,21,32
"25298",23,23,20,21
"25299",27,19,16,26
"25300",23,24,19,16
"25301",22,21,28,20
"25302",22,20,22,22
"25303",23,30,20,21
"25304",20,18,25,32
"25305",23,14,26,22
"25306",20,22,19,23
"25307",25,17,24,18
"25308",17,20,16,23
"25309",21,17,16,20
"25310",20,19,18,21
"25311",22,23,29,25
"25312",24,19,21,30
"25313",18,21,23,27
"25314",19,17,19,20
"25315",20,17,14,19
"25316",24,28,18,23
"25317",27,18,24,22
"25318",26,19,17,28
"25319",16,23,16,23
"25320",19,20,15,32
"25321",21,23,22,25
"25322",24,25,20,18
"25323",26,25,21,35
"25324",25,21,19,24
"25325",19,23,26,19
"25326",17,13,17,20
"25327",20,22,20,20
"25328",23,18,22,13
"25329",17,25,21,26
"25330",21,27,20,15
"25331",14,26,24,29
"25332",29,21,18,24
"25333",25,21,22,27
"25334",25,26,19,27
"25335",17,17,28,24
"25336",23,24,21,25
"25337",25,26,28,27
"25338",28,23,22,22
"25339",23,19,17,21
"25340",29,21,18,20
"25341",18,18,17,22
"25342",23,19,20,20
"25343",20,24,21,22
"25344",22,21,16,20
"25345",22,22,21,24
"25346",17,28,19,19
"25347",24,21,12,20
"25348",25,21,23,18
"25349",13,28,20,12
"25350",32,19,27,17
"25351",25,20,19,22
"25352",18,16,23,26
"25353",22,23,22,27
"25354",24,19,28,31
"25355",17,23,17,25
"25356",25,19,19,30
"25357",20,18,22,21
"25358",25,26,27,26
"25359",33,20,22,27
"25360",21,16,17,22
"25361",17,24,27,16
"25362",17,19,20,24
"25363",23,22,18,21
"25364",23,19,19,18
"25365",31,22,15,25
"25366",23,26,17,24
"25367",17,14,12,23
"25368",26,22,15,19
"25369",24,23,22,29
"25370",24,26,15,14
"25371",24,21,31,19
"25372",18,17,28,24
"25373",20,23,16,14
"25374",23,24,18,28
"25375",23,18,11,24
"25376",22,23,22,30
"25377",32,19,25,26
"25378",14,16,11,31
"25379",26,20,22,17
"25380",24,20,31,20
"25381",25,19,25,23
"25382",10,17,25,16
"25383",22,26,20,20
"25384",23,25,19,24
"25385",21,21,18,22
"25386",18,25,26,21
"25387",27,12,24,28
"25388",20,21,26,30
"25389",21,23,26,27
"25390",25,21,22,22
"25391",22,16,19,19
"25392",21,24,18,19
"25393",23,20,25,24
"25394",39,19,27,17
"25395",26,30,18,22
"25396",18,30,21,16
"25397",23,24,22,22
"25398",22,25,21,21
"25399",25,20,22,26
"25400",18,23,20,21
"25401",19,22,30,23
"25402",14,22,14,30
"25403",19,20,26,26
"25404",19,20,16,22
"25405",20,20,23,25
"25406",18,21,13,18
"25407",14,19,17,25
"25408",24,21,18,22
"25409",24,17,20,17
"25410",30,18,27,27
"25411",19,23,17,21
"25412",21,20,17,17
"25413",29,34,20,15
"25414",22,15,17,17
"25415",26,26,19,22
"25416",33,19,27,20
"25417",22,22,20,21
"25418",24,23,23,18
"25419",25,17,14,17
"25420",23,17,15,20
"25421",24,17,17,19
"25422",25,28,21,25
"25423",16,15,30,19
"25424",19,19,19,17
"25425",24,20,13,22
"25426",23,23,17,24
"25427",20,17,24,26
"25428",28,16,19,26
"25429",22,12,22,27
"25430",17,17,14,24
"25431",20,22,22,22
"25432",18,19,24,18
"25433",18,30,19,15
"25434",16,24,26,24
"25435",21,18,18,19
"25436",26,12,22,21
"25437",19,22,18,19
"25438",16,23,24,22
"25439",25,22,27,22
"25440",24,21,12,23
"25441",21,16,21,20
"25442",24,18,31,20
"25443",25,28,25,14
"25444",23,20,26,25
"25445",23,24,29,21
"25446",21,20,21,20
"25447",20,24,17,20
"25448",23,24,19,21
"25449",28,25,18,24
"25450",16,25,17,20
"25451",16,19,25,30
"25452",25,10,25,23
"25453",20,21,26,22
"25454",17,21,19,21
"25455",26,22,22,23
"25456",22,21,18,29
"25457",22,23,21,24
"25458",18,16,22,26
"25459",21,24,14,26
"25460",25,20,17,20
"25461",18,19,23,21
"25462",21,25,22,26
"25463",24,16,18,24
"25464",27,16,20,21
"25465",18,23,20,22
"25466",21,23,22,21
"25467",25,13,27,23
"25468",10,28,26,13
"25469",14,16,18,17
"25470",13,24,18,26
"25471",31,25,22,18
"25472",28,22,26,24
"25473",15,30,20,29
"25474",28,24,17,23
"25475",32,21,20,22
"25476",23,33,19,28
"25477",19,19,15,25
"25478",23,16,25,29
"25479",20,24,27,22
"25480",27,24,15,25
"25481",20,23,29,32
"25482",22,23,21,21
"25483",19,23,20,13
"25484",19,25,27,27
"25485",24,14,12,29
"25486",34,18,25,19
"25487",21,18,23,24
"25488",27,24,23,25
"25489",23,19,27,16
"25490",28,20,24,23
"25491",25,17,24,26
"25492",25,11,16,20
"25493",28,22,20,18
"25494",17,20,24,19
"25495",28,28,11,19
"25496",18,32,20,25
"25497",21,28,16,19
"25498",14,25,16,24
"25499",17,19,26,25
"25500",19,21,26,25
"25501",25,30,24,27
"25502",18,25,16,25
"25503",11,17,13,23
"25504",24,21,24,20
"25505",20,21,21,22
"25506",25,25,22,24
"25507",25,27,18,24
"25508",22,23,22,28
"25509",26,26,20,19
"25510",9,20,29,19
"25511",23,27,19,24
"25512",23,27,21,26
"25513",26,19,15,28
"25514",26,21,23,28
"25515",16,16,25,26
"25516",13,17,27,28
"25517",14,27,23,20
"25518",17,28,22,19
"25519",21,15,23,30
"25520",24,20,17,21
"25521",21,22,29,22
"25522",18,23,15,29
"25523",14,15,27,21
"25524",22,20,16,17
"25525",16,24,26,16
"25526",16,18,23,20
"25527",27,24,14,27
"25528",18,28,26,24
"25529",27,19,20,21
"25530",23,21,21,23
"25531",19,23,20,29
"25532",29,20,21,22
"25533",22,22,35,19
"25534",20,21,24,20
"25535",29,24,19,21
"25536",30,21,17,26
"25537",24,21,24,19
"25538",26,22,24,21
"25539",14,19,23,19
"25540",25,23,21,28
"25541",21,29,25,28
"25542",25,23,20,15
"25543",22,24,20,22
"25544",16,19,24,27
"25545",27,21,22,30
"25546",24,27,29,20
"25547",21,23,16,26
"25548",27,32,18,24
"25549",13,19,23,29
"25550",24,18,17,25
"25551",22,26,19,26
"25552",21,21,15,19
"25553",20,19,18,23
"25554",24,23,16,29
"25555",23,17,24,29
"25556",12,18,21,27
"25557",21,23,30,24
"25558",30,27,31,27
"25559",26,25,21,22
"25560",28,21,24,25
"25561",24,17,32,29
"25562",23,17,28,25
"25563",21,19,26,25
"25564",21,26,25,21
"25565",19,25,17,25
"25566",22,28,22,19
"25567",29,25,25,20
"25568",26,17,24,17
"25569",28,25,21,18
"25570",25,24,15,22
"25571",24,23,18,32
"25572",19,24,21,23
"25573",22,22,22,23
"25574",21,24,25,23
"25575",20,17,16,27
"25576",18,24,19,30
"25577",18,18,17,19
"25578",29,15,17,21
"25579",21,21,16,16
"25580",21,25,25,19
"25581",15,17,20,20
"25582",22,14,22,25
"25583",20,15,19,26
"25584",22,22,23,20
"25585",19,24,26,17
"25586",28,21,23,26
"25587",20,32,19,23
"25588",26,22,21,25
"25589",16,27,20,17
"25590",24,26,22,27
"25591",17,18,16,21
"25592",25,27,22,30
"25593",25,20,20,18
"25594",20,29,24,11
"25595",27,20,16,21
"25596",24,25,21,24
"25597",27,28,21,15
"25598",19,19,19,15
"25599",23,23,20,17
"25600",24,26,22,21
"25601",23,24,21,19
"25602",23,23,23,27
"25603",13,26,19,26
"25604",19,13,22,35
"25605",18,20,17,26
"25606",23,15,26,23
"25607",20,18,24,22
"25608",25,27,21,27
"25609",25,28,26,24
"25610",18,32,18,40
"25611",18,21,16,15
"25612",20,30,24,13
"25613",22,24,11,24
"25614",27,25,18,21
"25615",27,17,15,17
"25616",23,23,19,20
"25617",22,19,24,19
"25618",17,20,17,27
"25619",24,22,23,17
"25620",21,19,21,21
"25621",19,26,19,25
"25622",24,26,28,22
"25623",14,25,29,16
"25624",22,23,24,24
"25625",26,23,25,22
"25626",31,25,30,33
"25627",30,27,29,22
"25628",13,31,27,25
"25629",23,15,33,20
"25630",23,18,23,17
"25631",17,21,29,29
"25632",20,20,17,22
"25633",23,21,21,26
"25634",16,13,21,19
"25635",20,19,22,27
"25636",25,27,14,18
"25637",22,20,28,19
"25638",28,21,25,24
"25639",20,21,19,21
"25640",23,17,24,27
"25641",18,26,30,26
"25642",17,16,22,24
"25643",22,25,32,19
"25644",26,21,26,22
"25645",18,21,24,20
"25646",22,26,11,24
"25647",28,21,24,22
"25648",23,20,19,23
"25649",27,18,15,26
"25650",18,30,22,24
"25651",19,23,26,21
"25652",24,18,20,25
"25653",24,20,21,16
"25654",21,24,16,25
"25655",27,27,20,19
"25656",11,21,25,27
"25657",20,25,24,22
"25658",18,18,18,30
"25659",25,24,22,22
"25660",24,21,16,30
"25661",8,16,23,22
"25662",17,18,18,19
"25663",25,14,19,26
"25664",19,26,30,28
"25665",23,27,18,16
"25666",18,24,26,29
"25667",20,25,24,20
"25668",21,25,18,16
"25669",17,20,22,26
"25670",20,17,22,20
"25671",28,13,22,17
"25672",22,22,19,23
"25673",9,18,19,12
"25674",21,20,21,19
"25675",25,18,17,29
"25676",25,29,22,32
"25677",25,22,23,25
"25678",25,26,19,22
"25679",15,21,14,15
"25680",24,21,23,24
"25681",27,23,26,19
"25682",19,26,27,23
"25683",29,15,16,16
"25684",26,29,17,21
"25685",23,22,17,17
"25686",17,19,23,27
"25687",16,19,17,25
"25688",25,28,15,22
"25689",27,17,24,21
"25690",28,28,17,25
"25691",17,25,21,19
"25692",23,25,28,24
"25693",21,21,21,20
"25694",13,17,24,29
"25695",18,21,25,26
"25696",28,19,20,17
"25697",17,25,17,15
"25698",27,18,19,28
"25699",17,24,17,19
"25700",19,15,23,23
"25701",22,16,28,18
"25702",17,20,25,20
"25703",25,14,27,19
"25704",20,21,20,17
"25705",14,25,23,29
"25706",20,24,15,20
"25707",25,32,12,14
"25708",24,24,18,15
"25709",21,23,18,20
"25710",13,22,22,21
"25711",18,14,21,18
"25712",23,18,17,22
"25713",19,24,16,23
"25714",25,32,24,19
"25715",16,33,24,19
"25716",16,17,25,28
"25717",21,25,27,18
"25718",17,18,22,25
"25719",21,23,14,16
"25720",20,22,22,22
"25721",14,23,20,21
"25722",15,21,18,19
"25723",20,18,20,19
"25724",19,25,19,22
"25725",19,18,16,15
"25726",18,17,21,18
"25727",24,14,15,25
"25728",22,29,18,16
"25729",23,23,22,35
